1453072827124,0.018005371,0.03593445,-0.18891907
1453072827166,0.0771637,0.012176514,-0.14196777
1453072827168,0.13421631,-0.0013885498,-0.019485474
1453072827205,0.040512085,0.07595825,0.11463928
1453072827211,-0.07380676,0.20652771,0.19429016
1453072827221,-0.017822266,0.2412262,0.16087341
1453072827249,0.1302948,0.13613892,0.03805542
1453072827262,0.044708252,-0.048950195,-0.024154663
1453072827310,0.04586792,-0.07853699,-0.03567505
1453072827314,0.11924744,0.08023071,-0.0854187
1453072827325,0.17314148,0.10209656,-0.121292114
1453072827353,0.16426086,-0.058410645,-0.18908691
1453072827359,0.15168762,-0.13072205,-0.19389343
1453072827384,0.24833679,-0.23025513,-0.18409729
1453072827415,0.43302917,-0.2087555,-0.16757202
1453072827423,0.66851807,-0.14051819,-0.24943542
1453072827446,0.7418213,-0.06277466,-0.38056946
1453072827462,0.32847595,-0.14155579,-0.33694458
1453072827482,-0.15470886,-0.36187744,-0.13571167
1453072827501,-0.092926025,-0.46975708,-0.02961731
1453072827520,0.31622314,-0.43502808,-0.06808472
1453072827548,0.7361145,-0.31877136,-0.17495728
1453072827570,1.202774,-0.2513733,-0.34429932
1453072827583,1.6867065,-0.3887787,-0.52693176
1453072827611,1.9463654,-0.68844604,-0.59872437
1453072827641,1.9844055,-0.9682617,-0.5776062
1453072827645,2.0077972,-1.2482452,-0.53175354
1453072827675,2.134079,-1.5550079,-0.5656128
1453072827684,2.1181946,-1.783905,-0.6559143
1453072827706,1.7629547,-1.8832092,-0.56140137
1453072827742,1.4410095,-1.8909149,-0.39038086
1453072827746,1.3577118,-1.8446808,-0.33106995
1453072827767,1.2445984,-1.7799835,-0.3744812
1453072827792,1.0180206,-1.6217194,-0.53518677
1453072827802,0.88157654,-1.3375702,-0.7758179
1453072827826,0.90115356,-1.249939,-0.905365
1453072827852,0.95306396,-1.4219208,-0.8236542
1453072827861,1.008606,-1.2998047,-0.6926575
1453072827880,1.0112915,-0.92962646,-0.74554443
1453072827909,0.9630127,-0.92678833,-1.0322113
1453072827922,0.9527893,-1.3797455,-1.2920227
1453072827945,0.9255066,-1.7592773,-1.3633575
1453072827978,0.78674316,-1.5802612,-1.3883209
1453072827981,0.41612244,-0.8907623,-1.7641144
1453072828009,0.19488525,-0.495636,-1.9952545
1453072828023,-0.0471344,-0.04434204,-2.9083405
1453072828045,-0.20857239,0.4524994,-3.079483
1453072828063,-0.119506836,0.6903076,-3.0921783
1453072828083,0.26782227,-0.17352295,-2.1576843
1453072828107,0.8899994,-1.5689545,-1.5117798
1453072828123,0.5149689,-1.7490234,-1.8731384
1453072828147,-0.8146515,-0.99757385,-2.1901703
1453072828174,-1.2326202,-1.3147583,-1.3965149
1453072828182,-0.22045898,-2.6716309,-0.2257843
1453072828200,0.38398743,-3.1206818,0.20779419
1453072828231,-0.3562317,-2.7361145,0.023956299
1453072828242,-1.1710052,-2.9530182,0.21308899
1453072828266,-0.88700867,-3.8152618,1.3553162
1453072828290,0.061019897,-4.391815,2.6544342
1453072828313,0.51745605,-3.9916077,2.9192657
1453072828331,0.2480774,-3.2369232,2.3984222
1453072828344,0.34176636,-3.675354,2.324707
1453072828364,1.3078918,-5.164978,2.9806824
1453072828385,1.9207153,-5.8350983,3.6501312
1453072828402,1.298523,-4.915558,3.898117
1453072828429,0.11857605,-3.2672577,3.8831787
1453072828443,-0.7641754,-2.1789246,3.8486176
1453072828463,-1.2334137,-2.0558777,3.6877441
1453072828492,-1.7008667,-1.84375,3.3421326
1453072828504,-2.3380127,-0.8895569,2.9131622
1453072828522,-2.755951,0.22988892,2.1310425
1453072828552,-2.8495178,0.3397827,1.036377
1453072828563,-3.1501312,-1.0147247,0.3119812
1453072828587,-3.658142,-2.3605194,0.059402466
1453072828610,-3.495346,-2.2376862,-0.29145813
1453072828622,-2.206894,-0.5604248,-1.230484
1453072828642,0.3161621,1.4595795,-2.3004608
1453072828670,7.9898224,1.1818542,-0.41020203
1453072828683,9.742935,-0.21986389,0.9431
1453072828715,3.704956,-2.9674683,2.2154999
1453072828721,-0.47061157,-2.986023,1.9931335
1453072828748,-4.9962006,-0.3800354,0.5421295
1453072828771,-0.85165405,0.56900024,-1.369751
1453072828784,1.0270386,-1.6856079,-1.8621674
1453072828804,0.336792,-4.2811584,0.1568451
1453072828825,2.3586884,-3.659134,2.1007996
1453072828845,5.3582153,-1.6771698,2.1593018
1453072828868,5.861862,-1.3389587,1.4664459
1453072828883,6.007843,-2.2766418,1.0280457
1453072828908,7.8726807,-3.137268,0.8437958
1453072828932,9.965439,-3.2818756,0.9815979
1453072828943,10.540237,-2.2154236,1.57724
1453072828961,8.850449,-0.228302,2.5668488
1453072828987,5.279068,1.493576,2.6684113
1453072829002,1.9961853,2.7341309,0.5060425
1453072829027,1.164917,3.4501495,-3.0774536
1453072829051,2.3235931,3.0648346,-5.7751923
1453072829068,2.892746,2.1490784,-6.1047974
1453072829152,2.1053772,1.3092194,-4.9237366
1453072829166,1.0371552,1.0670166,-4.515091
1453072829168,0.05038452,1.4472809,-5.1804657
1453072829172,-0.5796051,0.9449768,-5.664795
1453072829179,-0.7184906,-0.82917786,-5.564087
1453072829184,-1.1799316,-2.32547,-4.8923492
1453072829216,-2.3121643,-2.5096893,-3.6541138
1453072829224,-3.1580505,-1.6268005,-2.4563904
1453072829267,-3.2830658,-0.39660645,-1.9616699
1453072829273,-3.6526642,0.2900238,-1.9051971
1453072829282,-4.5501556,-0.038208008,-1.7057648
1453072829316,-5.0037384,-0.8142395,-1.5262756
1453072829323,-5.0313416,-1.0492249,-1.5961914
1453072829364,-5.5754395,-0.8235016,-1.356308
1453072829372,-5.4371796,-0.8790436,-1.1603088
1453072829413,-2.8690338,-1.6602173,-0.7959442
1453072829419,-2.0184174,-1.8379059,-0.84976196
1453072829423,-1.8199768,-2.5522156,-0.5507202
1453072829448,-2.3852386,-2.9595184,-0.047607422
1453072829473,-2.4177246,-3.0722046,0.40649414
1453072829483,-2.3012695,-2.928955,0.7850342
1453072829505,-2.2225647,-2.864624,1.1494293
1453072829531,-2.0422974,-3.014038,1.3489075
1453072829544,-1.8084717,-3.260147,1.3689728
1453072829566,-1.4876099,-3.5775757,1.3514252
1453072829586,-1.0747223,-3.9672852,1.3851471
1453072829602,-0.75645447,-4.300293,1.5587463
1453072829634,-0.62905884,-4.462906,1.8539734
1453072829644,-0.6449127,-4.4793396,2.0991974
1453072829672,-0.75627136,-4.418167,2.3363953
1453072829685,-0.73905945,-4.4090576,2.6596527
1453072829703,-0.37825012,-4.5838776,2.885315
1453072829730,0.3121338,-4.930649,2.944458
1453072829745,1.2945862,-5.3257294,2.9398499
1453072829762,2.117691,-5.5858154,2.903839
1453072829787,2.3785095,-5.5625305,2.8056488
1453072829811,2.5222015,-5.2874603,2.4156494
1453072829836,2.9076538,-5.023575,1.7787476
1453072829842,3.3834534,-5.1103516,1.2433624
1453072829869,3.764206,-5.416641,0.9226227
1453072829884,3.5144196,-5.179199,0.5838165
1453072829907,2.4196014,-4.144333,0.11407471
1453072829930,1.2884979,-3.0939941,-0.26383972
1453072829956,0.77246094,-2.6642761,-0.3260498
1453072829962,0.7548981,-2.6004333,-0.1662445
1453072829985,1.0637665,-2.4606476,-0.18045044
1453072830002,1.6181793,-2.3928223,-0.6517639
1453072830029,2.1746674,-2.615448,-1.6819458
1453072830051,2.4799042,-2.059204,-2.068283
1453072830065,3.0439148,-1.2144165,-2.2187805
1453072830083,3.458084,-0.69329834,-2.322876
1453072830108,3.350418,-0.8425293,-2.0673218
1453072830135,3.1054535,-0.72052,-2.2242126
1453072830144,2.842743,-0.21011353,-2.570343
1453072830170,2.4617004,0.47317505,-2.7212067
1453072830185,2.0869293,0.98908997,-2.6691437
1453072830203,1.9240723,1.433609,-2.780838
1453072830234,1.8392792,2.105011,-3.1878052
1453072830267,1.5158691,3.02536,-3.6911774
1453072830267,0.87532043,3.9313965,-3.9506989
1453072830285,0.23439026,4.474594,-3.8801117
1453072830309,-0.05770874,4.6963043,-3.785431
1453072830338,0.0014801025,4.9578094,-3.9159393
1453072830346,0.15083313,5.311035,-4.159897
1453072830370,0.29016113,5.4647217,-4.3272552
1453072830394,0.580719,5.299698,-4.4196625
1453072830405,1.0272522,4.9855347,-4.4601593
1453072830429,1.6219788,4.575699,-4.324066
1453072830445,2.682785,4.080017,-4.144058
1453072830480,4.34227,3.6348724,-4.180359
1453072830484,6.0190735,3.3129883,-4.288925
1453072830507,6.9184265,3.008194,-4.1361694
1453072830524,6.923767,2.5120697,-3.5199432
1453072830549,6.7999573,1.5942688,-2.6080017
1453072830573,7.2368927,0.394516,-1.8370819
1453072830596,8.04715,-0.60121155,-1.4180145
1453072830604,8.598038,-1.1934204,-1.2934418
1453072830632,8.614975,-1.6184235,-1.460434
1453072830644,7.8702087,-2.0800476,-1.8131866
1453072830667,6.224472,-2.7112427,-1.736618
1453072830690,4.8108673,-3.5871735,-1.0441284
1453072830717,4.3843994,-4.540573,-0.2791748
1453072830723,4.20784,-5.130844,-0.17225647
1453072830749,2.918747,-5.777832,-0.32099915
1453072830773,2.4591217,-6.335144,-0.3994751
1453072830795,0.53144836,-6.839447,-0.2788391
1453072830803,-0.664917,-7.363327,0.28590393
1453072830826,-1.1375427,-7.934784,0.68052673
1453072830851,-1.2702789,-8.324127,0.67922974
1453072830875,-1.5634918,-8.591324,0.7180023
1453072830886,-1.6981659,-8.939865,0.91267395
1453072830906,-1.3870544,-9.351715,1.0140228
1453072830930,-0.9338074,-9.737213,1.027008
1453072830946,-0.60328674,-10.022858,0.99754333
1453072830964,-0.4991455,-9.974152,0.89656067
1453072830997,-0.6601715,-9.631592,0.7597046
1453072831010,-0.76641846,-9.412201,0.6301727
1453072831032,-0.356781,-9.326294,0.5314789
1453072831045,0.55952454,-8.915054,0.47077942
1453072831079,1.66362,-8.089188,0.4384613
1453072831084,3.2677612,-7.331726,0.3274536
1453072831105,5.444107,-6.7852783,0.012329102
1453072831127,6.71257,-5.965912,-0.26368713
1453072831156,5.9376373,-4.7496643,-0.20327759
1453072831166,4.6643677,-3.623703,-0.009719849
1453072831189,5.563675,-2.6769104,-0.2572174
1453072831213,8.53511,-1.4771881,-1.1990204
1453072831239,10.149185,-0.16743469,-1.9498901
1453072831243,9.583557,0.40829468,-1.4602509
1453072831274,9.584961,0.3390808,-0.91952515
1453072831284,10.021881,0.8037262,-1.6225739
1453072831308,8.814667,1.9049377,-2.6899261
1453072831332,6.619766,2.6616821,-3.0105438
1453072831368,5.499878,2.901764,-2.6792603
1453072831375,5.6266937,3.1861725,-2.4908295
1453072831386,5.404831,3.8920746,-2.8891144
1453072831410,5.419586,4.2494354,-3.415512
1453072831434,4.6831207,4.537567,-4.02153
1453072831454,4.718506,4.6838837,-4.3751984
1453072831467,3.898529,4.9998627,-4.4013824
1453072831485,3.33992,5.233246,-4.4542694
1453072831505,2.7577057,5.57312,-4.4948273
1453072831526,2.0731506,6.0665283,-4.4107513
1453072831553,1.3119507,6.360504,-4.2188416
1453072831572,0.7260895,6.192154,-4.082123
1453072831588,0.5020447,5.81308,-4.0457
1453072831605,0.57432556,5.556122,-4.037216
1453072831626,0.8787079,5.508301,-4.0442505
1453072831644,1.3895416,5.5484467,-4.067932
1453072831668,1.9739075,5.529251,-4.001129
1453072831694,2.6334686,5.3076324,-3.7844543
1453072831708,4.005768,4.787491,-3.6615295
1453072831730,6.6882324,4.1783905,-4.073395
1453072831757,9.292374,3.7763062,-4.7171326
1453072831766,9.977234,3.5310822,-4.533798
1453072831790,9.925232,2.992752,-3.5177155
1453072831806,10.198883,1.9844208,-2.5070953
1453072831831,9.313843,1.2023468,-1.6474304
1453072831855,7.263489,1.0227966,-1.1620331
1453072831867,5.6557617,0.7997894,-1.4644623
1453072831893,4.8777313,0.11619568,-2.1826935
1453072831906,4.5825653,-0.6711731,-2.92688
1453072831925,4.7200317,-1.1374817,-3.8333893
1453072831947,5.067444,-1.4852905,-5.194153
1453072831967,4.984421,-2.3568268,-6.4852295
1453072831987,4.3111725,-3.8550568,-6.7835846
1453072832022,3.586441,-4.9816437,-6.454178
1453072832026,3.2579193,-5.1102905,-6.4199524
1453072832054,3.1078186,-4.7387695,-6.7165985
1453072832080,2.4612885,-4.6564026,-6.7868347
1453072832088,2.1934357,-5.1222687,-6.7009583
1453072832111,1.8181915,-5.963379,-6.1131134
1453072832136,1.9996948,-6.310074,-5.8430634
1453072832147,2.1774597,-6.210449,-4.776535
1453072832170,1.7159729,-6.168152,-3.7655487
1453072832195,1.2713623,-6.428604,-2.9027557
1453072832205,0.8514557,-6.883545,-2.3925323
1453072832228,0.29621887,-7.4212646,-2.048996
1453072832250,-0.25460815,-7.9176483,-1.5455322
1453072832266,-0.5541382,-8.2547,-0.80326843
1453072832289,-0.57632446,-8.426468,-3.0517578E-4
1453072832313,-0.5045624,-8.529587,0.7060394
