-0.59251404,-0.19039917,-0.17799377
8.010223,-59.48346,0.83395386
4.463562,-9.496353,-4.0863647
4.4731293,-9.453262,-4.1486053
4.553589,-9.491562,-4.1579895
4.5929413,-9.528534,-4.153946
4.5578003,-9.584076,-4.0710907
4.5631866,-9.641312,-3.9660034
0.24723816,-0.21652222,0.19537354
0.21969604,-0.19364929,0.1672821
0.13426208,-0.17396545,0.12281799
0.11994934,-0.19555664,0.075668335
0.1688385,-0.2230835,0.04989624
0.1645813,-0.18315125,0.044418335
0.11941528,-0.1053772,0.071380615
0.13067627,-0.09725952,0.13484192
0.23960876,-0.20021057,0.18426514
0.3199463,-0.27279663,0.17112732
0.21936035,-0.19668579,0.15356445
0.14456177,-0.02029419,0.111587524
0.17997742,-7.6293945E-5,0.0856781
0.2242279,0.03187561,0.10598755
0.23408508,0.08622742,0.10762024
0.2836914,0.15856934,0.038589478
0.43981934,0.6135864,0.009231567
0.31402588,1.0533447,0.006011963
0.17375183,1.2362366,-0.09980774
0.04321289,1.0782318,-0.13020325
-0.058242798,0.81181335,-0.032165527
-0.07002258,0.5275116,0.12361145
-0.013626099,0.17572021,0.19364929
0.09579468,0.0067596436,0.12477112
0.19929504,0.16716003,0.023010254
0.26348877,0.3521881,-0.026306152
0.3659973,0.2715912,-0.01586914
0.4016571,0.015655518,-0.016082764
0.2640686,-0.05279541,-0.060821533
0.18078613,0.19094849,-0.09994507
0.27497864,0.22729492,-0.025054932
0.47673035,-0.29319763,0.15527344
0.5866699,-0.8327179,0.27331543
0.50683594,-0.8300934,0.2374878
0.3869171,-0.502594,0.15527344
0.29515076,-0.1490326,0.11878967
0.2024231,0.112075806,0.087677
0.14503479,0.22096252,0.0073242188
0.09240723,0.21688843,-0.1438446
-0.021270752,-0.007675171,-0.39569092
-0.1572113,-0.65960693,-0.5307617
-0.21043396,-1.328598,-0.32337952
-0.18795776,-1.4481506,1.373291E-4
-0.096206665,-1.2056427,0.15551758
0.10420227,-1.191742,0.13954163
0.34648132,-1.4691315,0.022567749
0.30239868,-1.5465088,0.08274841
0.25984192,-1.3633881,0.1363678
0.22817993,-1.2704926,0.22990417
0.15330505,-1.2657318,0.22634888
0.1499939,-1.3962402,0.26895142
0.10934448,-1.3922577,0.43151855
0.015853882,-1.1185913,0.70196533
-0.065826416,-0.68440247,0.9454193
-0.12463379,-0.2911682,1.0706635
-0.14918518,-0.06842041,1.0722198
-0.09291077,-0.089416504,0.90145874
0.015106201,-0.1972351,0.64990234
0.080444336,-0.18563843,0.4689026
0.089401245,-0.073272705,0.39709473
0.13265991,0.021148682,0.36349487
0.23860168,0.024230957,0.27882385
0.35510254,-0.08502197,0.16944885
0.41467285,-0.254364,0.117996216
0.40270996,-0.30114746,0.17654419
0.36291504,-0.19844055,0.27441406
0.32803345,-0.08189392,0.32615662
0.29266357,-0.048446655,0.2992096
0.29512024,-0.11303711,0.19638062
0.3441925,-0.17190552,0.08546448
0.4022827,-0.13189697,0.025985718
0.43145752,-0.045303345,-0.0026550293
0.431427,0.04508972,-0.040161133
0.401886,0.1296997,-0.06036377
0.36088562,0.17184448,-0.050704956
0.30447388,0.16850281,-0.04067993
0.25636292,0.14355469,-0.023849487
0.25579834,0.0990448,-0.0053863525
0.26922607,0.049575806,-0.0034332275
0.30645752,0.020721436,-0.019546509
0.32455444,-0.017074585,-0.019348145
0.31443787,-0.1300354,0.039230347
0.270401,-0.1713562,0.071640015
0.1274414,-0.19979858,0.16931152
0.101119995,-0.17602539,0.21966553
0.13372803,-0.16818237,0.26901245
0.16705322,-0.15899658,0.31715393
0.1998291,-0.15232849,0.35195923
0.22187805,-0.15136719,0.36828613
0.18063354,-0.08308411,0.36921692
0.081466675,0.0415802,0.33728027
0.044708252,0.1453247,0.2846527
0.12413025,0.15045166,0.26187134
0.26211548,0.006576538,0.24363708
0.34301758,-0.18475342,0.19996643
0.31822205,-0.24328613,0.14562988
0.24076843,-0.1634674,0.15660095
0.20672607,-0.045333862,0.27545166
0.2346344,0.032165527,0.43753052
