-2.7554169,-19.91098,31.812744
7.0477905,-49.870728,2.3839264
-2.1530457,6.741562,2.195282
-2.0720673,6.734146,2.1903229
-2.044159,6.6045227,2.3399048
-2.1139984,6.525345,2.4341125
-2.1502228,6.5669556,2.4322205
-2.09198,6.6512146,2.300064
-2.089981,6.6536713,2.2609558
0.006134033,0.012374878,-0.014862061
0.021240234,0.028289795,-0.0011291504
0.073913574,0.06712341,-0.03529358
0.009262085,-0.016906738,-0.10643005
-0.010009766,0.016937256,-0.17887878
-0.025665283,0.110183716,-0.21400452
-0.0012054443,0.15020752,-0.22619629
0.063186646,0.07513428,-0.24320984
0.12953186,-0.051864624,-0.24472046
0.1353302,-0.0796051,-0.16400146
0.12895203,-0.049041748,-0.015609741
0.15461731,-0.09555054,0.12413025
0.13435364,-0.11833191,0.27890015
0.07929993,-0.04727173,0.4192047
0.10372925,0.023544312,0.46279907
0.17010498,0.062469482,0.3564148
0.15190125,0.11038208,0.14912415
0.13363647,0.10749817,-0.12545776
0.17697144,-0.0680542,-0.53775024
0.25404358,0.12709045,-0.99102783
0.5021515,0.5741577,-1.6116028
1.0265808,0.9872894,-2.5786133
1.5481415,1.7063599,-3.6686249
1.9154663,2.3447113,-4.6019135
2.1900024,2.5740204,-5.189316
2.4824524,2.506012,-5.49765
2.8230286,2.238678,-5.730545
3.0743103,1.881485,-5.9755707
3.126358,1.62854,-6.184967
3.0855713,1.5792236,-6.3169403
3.0968018,1.6881561,-6.391556
3.2445526,1.7947693,-6.401169
4.572296,0.99913025,-6.1627045
5.0744934,-0.17649841,-5.2693634
8.842957,-4.437607,-3.493576
9.078445,-4.795059,-2.9829865
9.0160675,-2.245926,-4.0243225
8.886826,-1.9441376,-4.9965973
8.897766,-3.2336884,-5.4383698
8.864487,-4.5668335,-5.110718
8.728622,-5.371292,-4.3045807
8.0373535,-5.54068,-3.5357819
6.7074585,-5.18927,-3.352356
5.2844086,-4.7805023,-3.5492096
4.537079,-4.7806244,-3.5360107
4.2682343,-5.2073517,-3.1844177
3.7089996,-5.73497,-2.629303
2.9344482,-6.2430725,-1.926239
2.4305725,-6.7323456,-1.1459808
2.247223,-7.0414734,-0.4003601
2.160492,-7.2071075,0.162323
1.9945984,-7.522156,0.56674194
1.7096863,-8.022659,0.953949
1.2354584,-8.468948,1.3382263
0.6629944,-8.730835,1.6996307
0.33003235,-8.819855,2.1237335
0.33735657,-8.881577,2.6387634
0.5415802,-8.93042,3.144928
0.8275299,-8.667862,3.436676
0.9981842,-8.125336,3.4162445
0.9412079,-7.5943604,3.3025513
1.0141144,-7.0549927,3.3545837
